Purchasing Document;Item;Req Delivery Date;Delivery Date;Delivery Completed;Requisitioner;Created By;Supplier;Material Group;Terms of Payment
4500055601;10;17.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047746;100;29.03.2024;30.01.2024;Yes;M89398;M84478;42472609;C346100;Y017
4500055601;20;17.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047746;110;29.03.2024;30.01.2024;Yes;M89398;M84478;42472609;C346100;Y017
4500055601;30;17.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047746;120;29.03.2024;30.01.2024;Yes;M89398;M84478;42472609;C346100;Y017
4500055601;40;17.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047752;10;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500054216;20;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047752;20;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C345015;Y017
4500054216;10;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047752;30;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500054271;10;20.02.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500047752;40;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500054271;20;20.02.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500047752;50;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500054268;10;21.02.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500047752;60;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500054268;20;21.02.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500047752;70;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054259;40;29.03.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047752;80;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054259;30;29.03.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047752;90;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C346100;Y017
4500054259;20;29.03.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047752;100;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C450500;Y017
4500054259;10;29.03.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047752;110;29.03.2024;31.01.2024;Yes;M89398;M84478;42464031;C503000;Y017
4500054252;20;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047755;10;29.03.2024;24.06.2024;Yes;M89398;M84478;42464031;C531500;Y017
4500054252;10;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047755;20;29.03.2024;24.06.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500054251;20;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047755;30;29.03.2024;24.06.2024;Yes;M89398;M84478;42464031;C530500;Y017
4500054251;10;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047756;10;29.03.2024;26.01.2024;Yes;M89398;M84478;42464031;C531500;Y017
4500054250;10;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047757;10;29.03.2024;31.01.2024;Yes;M89398;M84478;42474345;C346100;Y017
4500054250;20;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047757;20;29.03.2024;31.01.2024;Yes;M89398;M84478;42474345;C346100;Y017
4500054249;10;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047757;30;29.03.2024;31.01.2024;Yes;M89398;M84478;42474345;C346100;Y017
4500054249;20;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047757;40;29.03.2024;31.01.2024;Yes;M89398;M84478;42474345;C346100;Y017
4500054248;20;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047757;50;29.03.2024;31.01.2024;Yes;M89398;M84478;42474345;C346100;Y017
4500054248;10;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047778;10;06.02.2024;14.02.2024;No;D40744;M89400;42474129;C551000;YEM3
4500054246;20;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047778;20;06.02.2024;14.02.2024;No;D40744;M89400;42474129;C551000;YEM3
4500054246;10;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047778;30;06.02.2024;14.02.2024;No;D40744;M89400;42474129;C551000;YEM3
4500054235;10;22.02.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500047778;40;06.02.2024;14.02.2024;No;D40744;M89400;42474129;C551000;YEM3
4500054235;20;22.02.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500054220;10;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500054220;20;22.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500047924;10;02.04.2024;11.04.2024;No;G26777;B26557;42475869;C551000;YEM3
4500061087;60;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061087;10;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061087;20;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061087;50;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061087;40;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061087;30;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061088;40;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061088;20;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061088;10;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061088;30;02.07.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061091;30;27.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061091;60;27.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061091;50;27.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061091;10;27.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061091;20;27.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061091;40;27.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061092;20;27.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061092;10;27.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061095;30;25.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061095;10;25.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061095;40;25.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500061095;20;25.06.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500051009;10;07.03.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500048108;10;22.02.2024;28.02.2024;No;T34642;B26557;42472993;C541000;YEM3
4500051009;20;07.03.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500048189;10;22.02.2024;21.02.2024;No;W13170;B26557;42474135;C511000;YEM3
4500054213;10;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500054213;60;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048202;10;30.09.2024;14.02.2024;No;L25859;S64912;42474975;C331020;YEM3
4500054213;50;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048202;20;30.09.2024;12.03.2024;No;L25859;S64912;42474975;C331020;YEM3
4500054213;40;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048202;30;30.09.2024;09.04.2024;No;L25859;S64912;42474975;C331020;YEM3
4500054213;30;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048202;40;30.09.2024;09.05.2024;No;L25859;S64912;42474975;C331020;YEM3
4500054213;20;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048202;50;30.09.2024;14.06.2024;No;L25859;S64912;42474975;C331020;YEM3
4500061106;20;27.06.2024;;No;M85771;A44167;42211267;C661500;YEM3
4500048202;60;30.09.2024;28.06.2024;No;L25859;S64912;42474975;C331020;YEM3
4500061106;10;27.06.2024;;No;M85771;A44167;42211267;C661500;YEM3
4500048202;70;30.09.2024;14.08.2024;No;L25859;S64912;42474975;C331020;YEM3
4500062786;20;02.07.2024;;No;M85771;A44167;42211267;C660505;YEM3
4500048202;80;30.09.2024;13.09.2024;No;L25859;S64912;42474975;C331020;YEM3
4500062786;10;02.07.2024;;No;M85771;A44167;42211267;C660505;YEM3
4500048202;90;30.09.2024;16.10.2024;No;L25859;S64912;42474975;C331020;YEM3
4500061113;20;25.06.2024;;No;M85771;A44167;42211267;C660505;YEM3
4500048202;100;31.12.2024;18.11.2024;No;L25859;S64912;42474975;C331020;YEM3
4500061113;10;25.06.2024;;No;M85771;A44167;42211267;C660505;YEM3
4500048202;110;31.12.2024;09.12.2024;No;L25859;S64912;42474975;C331020;YEM3
4500054228;40;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048215;10;21.02.2024;15.02.2024;No;D40744;M89399;42475847;C541000;YEM3
4500054228;10;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048215;20;21.02.2024;15.02.2024;No;D40744;M89399;42475847;C541000;YEM3
4500054228;20;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048215;30;21.02.2024;15.02.2024;No;D40744;M89399;42475847;C541000;YEM3
4500054228;30;18.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048215;40;21.02.2024;15.02.2024;No;D40744;M89399;42475847;C541000;YEM3
4500054230;20;16.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048215;50;21.02.2024;15.02.2024;No;D40744;M89399;42475847;C541000;YEM3
4500054230;10;16.04.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500054237;10;20.02.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500054237;20;20.02.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500048266;10;14.02.2024;31.01.2024;No;D40668;S64912;42475507;C712500;YEM3
4500055607;40;27.03.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048276;10;16.02.2024;20.02.2024;No;A72755;M89400;42473770;C490535;YEM3
4500055607;30;27.03.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500055607;20;27.03.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048288;10;19.02.2024;05.01.2024;Yes;W13170;D40306;42473237;C345610;Y017
4500055607;10;27.03.2024;;No;M85771;A44167;42211267;C663500;YEM3
4500048293;10;19.02.2024;15.01.2024;Yes;W13170;D40306;42464031;C346100;YEM3
4500055611;20;04.03.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500048294;10;19.02.2024;11.01.2024;Yes;W13170;D40306;42472122;C340500;YEM3
4500055611;10;04.03.2024;;No;M51710;A44167;42211267;C663500;YEM3
4500048296;10;16.02.2024;11.01.2024;No;J60974;M89400;42473848;C511020;YEM3
4500064111;10;12.08.2024;;No;M85771;A44167;42248369;C712000;YEM3
4500048296;20;16.02.2024;11.01.2024;No;J60974;M89400;42473848;C511020;YEM3
4500066524;10;20.09.2024;;No;M85771;A44167;42248369;C712500;YEM3
4500048298;10;19.02.2024;01.02.2024;Yes;W13170;M89399;42473377;C450500;YEM3
4500068777;10;07.10.2024;;No;M85771;A44167;42248369;C712000;YEM3
4500089334;10;09.05.2025;;No;M85771;A44167;42248369;C712500;YEM3
4500048384;10;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
4500064112;10;12.08.2024;;No;M85771;A44167;42248369;C712000;YEM3
4500048384;20;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C403000;YEM3
4500064110;10;12.08.2024;;No;M85771;A44167;42248369;C712000;YEM3
4500048384;30;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C403000;YEM3
4500083104;10;14.03.2025;;No;M85771;A44167;42248369;C712500;YEM3
4500048384;40;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
4500083206;10;07.03.2025;;No;M85771;A44167;42248369;C712500;YEM3
4500048384;50;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
4500059587;10;31.12.2024;27.05.2024;No;K35530;N21846;42249948;C751500;Y017
4500048384;60;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
4500059587;20;31.12.2024;27.05.2024;No;K35530;N21846;42249948;C751500;Y017
4500048384;70;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
4500049691;20;31.12.2024;26.02.2024;No;K35530;M89400;42249948;C751500;Y016
4500048384;80;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
4500049691;10;31.12.2024;26.02.2024;No;K35530;M89400;42249948;C751500;Y016
4500048384;90;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
4500089550;10;13.05.2025;;No;A73058;S64912;42250118;C690505;Y016
4500048384;100;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
4500083103;10;31.12.2025;;No;M85771;A44167;42250452;C683000;YEM3
4500048384;110;26.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
4500083102;10;31.12.2025;;No;M85771;A44167;42250452;C683000;YEM3
4500048389;10;12.03.2024;27.02.2024;Yes;M85770;M89400;42473818;C312000;YEM3
8601125012;1;23.05.2025;28.05.2025;Yes;K38249;K38249;42253115;C506500;Y017
4500048389;20;12.03.2024;27.02.2024;Yes;M85770;M89400;42473818;C530500;YEM3
8601141772;1;13.06.2025;;Yes;G26254;G26254;42253115;C740505;Y017
4500048389;30;12.04.2024;27.03.2024;Yes;M85770;M89400;42473818;C530500;YEM3
8601141772;2;19.06.2025;;Yes;G26254;G26254;42253115;C740510;Y017
4500048391;10;12.04.2024;04.03.2024;Yes;M85770;M89400;42473818;C311500;YEM3
8601141772;3;13.06.2025;;Yes;G26254;G26254;42253115;C740510;Y017
4500048391;20;12.04.2024;04.03.2024;Yes;M85770;M89400;42473818;C311500;YEM3
8601141772;4;13.06.2025;;Yes;G26254;G26254;42253115;C740505;Y017
4500048391;30;12.04.2024;04.03.2024;Yes;M85770;M89400;42473818;C311500;YEM3
8601141772;5;13.06.2025;;Yes;G26254;G26254;42253115;C740505;Y017
4500048391;40;12.04.2024;04.03.2024;Yes;M85770;M89400;42473818;C311500;YEM3
8601142694;1;13.06.2025;27.06.2025;Yes;A72757;A72757;42253115;C740505;Y017
4500048391;50;12.04.2024;04.03.2024;Yes;M85770;M89400;42473818;C311500;YEM3
8601142694;2;13.06.2025;27.06.2025;Yes;A72757;A72757;42253115;C740505;Y017
4500048391;60;12.04.2024;04.03.2024;Yes;M85770;M89400;42473818;C311500;YEM3
8601064220;1;24.03.2025;;Yes;G26254;G26254;42253115;C740505;Y017
4500048395;10;16.04.2024;05.03.2024;No;D39395;S64912;42475409;C903000;YEM3
8601064200;10;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048397;10;22.02.2024;20.02.2024;No;D40744;M89399;42475888;C541000;YEM3
8601064200;20;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048404;10;01.03.2024;26.02.2024;No;T34750;M89400;42473754;C740515;YEM3
8601064200;11;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048407;10;20.02.2024;15.01.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;16;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048408;10;28.02.2024;28.02.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;15;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048408;20;28.02.2024;28.02.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;14;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048409;10;28.02.2024;28.02.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;17;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048409;20;28.02.2024;28.02.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;18;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048410;10;28.02.2024;28.02.2024;No;T34737;M89400;42346023;C740510;YEM3
8601064200;19;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048410;20;28.02.2024;28.02.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;1;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048410;30;28.02.2024;28.02.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;2;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048410;40;28.02.2024;28.02.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;3;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048410;50;28.02.2024;28.02.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;4;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048410;60;28.02.2024;18.03.2024;No;T34737;M89400;42346023;C740515;YEM3
8601064200;5;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048423;10;19.02.2024;29.02.2024;No;M88946;D40306;42475335;C641000;Y017
8601064200;6;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048427;10;29.02.2024;29.02.2024;Yes;G26782;M89399;42473818;C311500;YEM3
8601064200;7;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048427;20;29.02.2024;29.02.2024;Yes;G26782;M89399;42473818;C311500;YEM3
8601064200;8;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048427;30;29.02.2024;29.02.2024;Yes;G26782;M89399;42473818;C311500;YEM3
8601064200;9;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048427;40;29.02.2024;29.02.2024;Yes;G26782;M89399;42473818;C311500;YEM3
8601064200;13;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
4500048427;50;29.02.2024;29.02.2024;Yes;G26782;M89399;42473818;C311500;YEM3
8601064200;12;19.03.2025;;Yes;G26254;G26254;42253115;C740515;Y017
8601097701;1;24.04.2025;19.04.2025;Yes;T34750;T34750;42253115;C561000;Y017
4500048434;10;19.02.2024;19.01.2024;Yes;M89398;M84478;42471242;C530500;Y017
8600960721;1;08.11.2024;08.11.2024;Yes;H32265;H32265;42253115;C740515;Y017
4500048434;20;19.02.2024;19.01.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601020067;2;12.03.2025;26.03.2025;Yes;M89059;M89059;42253115;C740515;Y017
4500048434;30;19.02.2024;19.01.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601020067;1;05.02.2025;07.02.2025;Yes;M89059;M89059;42253115;C740515;Y017
4500048438;10;19.02.2024;26.01.2024;Yes;M89398;M84478;42464031;C530500;Y017
8601142212;1;20.06.2025;;Yes;G26254;G26254;42253115;C640600;Y017
4500048441;10;19.02.2024;23.01.2024;Yes;M89398;M84478;42474961;C345615;YEM3
8601020264;1;05.02.2025;31.01.2025;Yes;S65508;S65508;42253115;C740515;Y017
4500048471;10;29.02.2024;08.03.2024;No;W13170;B26557;42472607;C511020;YEM3
8600960773;1;08.11.2024;08.11.2024;Yes;H32265;H32265;42253115;C740515;Y017
8601078060;1;02.04.2025;31.03.2025;Yes;P33601;P33601;42253115;C740515;Y017
8601077959;1;03.04.2025;31.03.2025;Yes;T34750;T34750;42253115;C561000;Y017
8601143927;1;18.06.2025;;No;T34751;T34751;42253115;C561000;Y017
8601114125;1;22.05.2025;20.05.2025;Yes;G26777;G26777;42253115;C640600;Y017
4500048491;10;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601077587;1;02.04.2025;31.03.2025;Yes;T34737;T34737;42253115;C506500;Y017
4500048491;20;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601132035;2;04.06.2025;18.06.2025;Yes;M84478;M84478;42253115;C740515;Y017
4500048491;30;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601071245;1;28.03.2025;26.03.2025;Yes;D40744;D40744;42253115;C740510;Y017
4500048491;40;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601071245;2;28.03.2025;26.03.2025;Yes;D40744;D40744;42253115;C500520;Y017
4500048491;50;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601041950;1;21.02.2025;21.02.2025;Yes;G26777;G26777;42253115;C740515;Y017
4500048491;60;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601105043;1;30.04.2025;30.04.2025;Yes;E24089;E24089;42253115;C740505;Y017
4500048491;70;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8600982053;1;06.12.2024;06.12.2024;Yes;G26777;G26777;42253115;C506500;Y017
4500048491;80;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8600982053;2;04.12.2024;06.12.2024;Yes;G26777;G26777;42253115;C740515;Y017
4500048491;90;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8600982836;1;04.12.2024;06.12.2024;Yes;T34751;T34751;42253115;C561000;Y017
4500048491;100;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601045163;1;25.02.2025;25.02.2025;Yes;G26777;G26777;42253115;C740515;Y017
4500048491;110;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601147238;1;20.06.2025;;No;A72757;A72757;42253115;C740515;Y017
4500048491;120;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601147238;2;26.06.2025;;No;A72757;A72757;42253115;C740515;Y017
4500048491;130;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601094317;2;16.04.2025;17.04.2025;Yes;G26777;G26777;42253115;C740505;Y017
4500048491;140;01.03.2024;21.02.2024;Yes;M89398;M84478;42471242;C530500;Y017
8601094317;1;17.04.2025;17.04.2025;Yes;G26777;G26777;42253115;C500520;Y017
8601094317;3;16.04.2025;17.04.2025;Yes;G26777;G26777;42253115;C506500;Y017
4500048507;10;14.02.2024;21.03.2024;No;E24230;M89400;42475714;C512015;YEM3
8601147775;1;25.06.2025;;No;D40969;D40969;42253115;C506500;Y017
4500048513;10;26.02.2024;29.02.2024;No;A72755;M89400;42474188;C490535;YEM3
8601142237;1;13.06.2025;;Yes;G26254;G26254;42253115;C640600;Y017
4500048514;10;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C340615;Y017
8601142237;2;13.06.2025;;Yes;G26254;G26254;42253115;C640600;Y017
4500048514;20;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601022989;1;12.02.2025;10.02.2025;Yes;S65508;S65508;42253115;C740515;Y017
4500048514;30;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601108287;2;06.05.2025;08.05.2025;Yes;G26777;G26777;42253115;C740515;Y017
4500048514;40;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601108287;1;06.05.2025;08.05.2025;Yes;G26777;G26777;42253115;C740515;Y017
4500048514;50;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601046660;1;26.02.2025;26.02.2025;Yes;E24089;E24089;42253115;C740510;Y017
4500048514;60;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601038798;1;19.02.2025;28.02.2025;Yes;M89059;M89059;42253115;C740515;Y017
4500048514;70;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601038798;2;28.03.2025;11.04.2025;Yes;M89059;M89059;42253115;C740515;Y017
4500048514;80;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601084852;1;11.04.2025;08.04.2025;Yes;T31696;T31696;42253115;C740505;Y017
4500048514;90;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601145558;1;18.06.2025;;No;A73058;A73058;42253115;C740515;Y017
4500048514;100;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601139293;1;11.06.2025;25.06.2025;Yes;K37965;K37965;42253115;C740515;Y017
4500048514;110;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601141727;2;13.06.2025;;Yes;G26254;G26254;42253115;C500520;Y017
4500048514;120;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8601141727;1;13.06.2025;;Yes;G26254;G26254;42253115;C740510;Y017
4500048514;130;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8600846889;1;12.07.2024;05.07.2024;Yes;K35790;K35790;42253115;C740515;Y017
4500048514;140;27.02.2024;26.02.2024;Yes;M89398;M84478;42474961;C345615;Y017
8600846889;3;15.07.2024;30.06.2024;Yes;K35790;K35790;42253115;C740515;Y017
4500048516;10;29.02.2024;22.02.2024;No;M88946;D40306;42310352;C641000;Y009
8600846889;4;04.07.2024;30.06.2024;Yes;K35790;K35790;42253115;C740515;Y017
4500048517;10;27.02.2024;26.02.2024;Yes;M89398;M84478;42464031;C346100;Y017
